"Step","melting_softmax_runseed=4 - training/episode/reward","melting_softmax_runseed=4 - training/episode/reward__MIN","melting_softmax_runseed=4 - training/episode/reward__MAX","melting_softmax_runseed=3 - training/episode/reward","melting_softmax_runseed=3 - training/episode/reward__MIN","melting_softmax_runseed=3 - training/episode/reward__MAX","melting_softmax_runseed=2 - training/episode/reward","melting_softmax_runseed=2 - training/episode/reward__MIN","melting_softmax_runseed=2 - training/episode/reward__MAX","melting_softmax_runseed=1 - training/episode/reward","melting_softmax_runseed=1 - training/episode/reward__MIN","melting_softmax_runseed=1 - training/episode/reward__MAX","melting_softmax_runseed=0 - training/episode/reward","melting_softmax_runseed=0 - training/episode/reward__MIN","melting_softmax_runseed=0 - training/episode/reward__MAX"
"22228160","","","","","","","","","","","","","4352","4352","4352"
"22228544","","","","3435","3435","3435","","","","","","","","",""
"22228608","","","","","","","","","","","","","4840","4840","4840"
"22229056","","","","","","","","","","3810","3810","3810","","",""
"22229888","","","","3962","3962","3962","","","","","","","","",""
"22230720","4838","4838","4838","","","","","","","","","","","",""
"22230784","4727","4727","4727","","","","","","","","","","","",""
"22231040","","","","4600","4600","4600","","","","","","","4604","4604","4604"
"22231424","","","","","","","","","","","","","4390","4390","4390"
"22231552","","","","","","","","","","4404","4404","4404","","",""
"22231680","3253","3253","3253","","","","","","","","","","","",""
"22231808","","","","","","","","","","4871","4871","4871","","",""
"22232192","4892","4892","4892","","","","","","","","","","","",""
"22232256","4761","4761","4761","","","","","","","","","","","",""
"22232448","","","","","","","","","","","","","4532","4532","4532"
"22232768","","","","","","","","","","","","","4161","4161","4161"
"22233792","","","","","","","","","","4215","4215","4215","","",""
"22233984","","","","","","","","","","","","","4674","4674","4674"
"22234048","","","","3702","3702","3702","","","","","","","","",""
"22234816","4352","4352","4352","","","","","","","","","","","",""
"22235200","","","","","","","","","","4780","4780","4780","","",""
"22235392","","","","","","","","","","4876","4876","4876","","",""
"22235520","","","","3911","3911","3911","","","","","","","","",""
"22235712","","","","","","","","","","4854","4854","4854","","",""
"22236608","","","","","","","","","","4804","4804","4804","","",""
"22237056","","","","","","","","","","4859","4859","4859","","",""
"22238720","","","","","","","","","","","","","4054","4054","4054"
"22239360","","","","4659","4659","4659","","","","","","","","",""
"22239936","4824","4824","4824","","","","","","","","","","","",""
"22240064","","","","3922","3922","3922","","","","","","","","",""
"22240384","","","","3978","3978","3978","","","","","","","","",""
"22240704","4908","4908","4908","","","","","","","","","","","",""
"22241984","","","","","","","","","","","","","4226","4226","4226"
"22242112","","","","3708","3708","3708","","","","","","","","",""
"22242368","","","","","","","","","","","","","4790","4790","4790"
"22242560","","","","","","","","","","4832","4832","4832","","",""
"22242752","","","","","","","","","","","","","4484","4484","4484"
"22243072","","","","3889","3889","3889","","","","","","","","",""
"22243648","","","","","","","","","","4016","4016","4016","","",""
"22245184","","","","","","","","","","4809","4809","4809","","",""
"22247232","","","","","","","","","","","","","4684","4684","4684"
"22247680","4332","4332","4332","","","","","","","","","","","",""
"22248832","","","","","","","","","","4371","4371","4371","","",""
"22249472","","","","4431","4431","4431","","","","","","","","",""
"22250432","4861","4861","4861","","","","","","","","","","4687","4687","4687"
"22250496","","","","3159","3159","3159","","","","","","","","",""
"22250944","","","","","","","","","","4770","4770","4770","","",""
"22251200","","","","","","","","","","","","","4635","4635","4635"
"22251648","","","","","","","","","","","","","3871","3871","3871"
"22252032","","","","","","","","","","","","","4825","4825","4825"
"22253696","","","","","","","","","","4528","4528","4528","","",""
"22253888","","","","","","","-5000","-5000","-5000","","","","","",""
"22254272","","","","3948","3948","3948","","","","","","","","",""
"22254592","","","","","","","","","","","","","4192","4192","4192"
"22255104","","","","3057","3057","3057","","","","","","","","",""
"22255232","","","","","","","","","","4843","4843","4843","","",""
"22255296","4294","4294","4294","","","","","","","","","","","",""
"22255488","","","","","","","","","","4895","4895","4895","","",""
"22255808","","","","4328","4328","4328","","","","","","","","",""
"22256192","","","","4005","4005","4005","","","","","","","","",""
"22256704","","","","","","","","","","","","","4789","4789","4789"
"22256960","","","","","","","","","","3837","3837","3837","","",""
"22257280","","","","4479","4479","4479","","","","","","","","",""
"22257344","","","","","","","","","","4633","4633","4633","","",""
"22257728","","","","","","","","","","","","","4911","4911","4911"
"22258368","","","","","","","","","","3760","3760","3760","","",""
"22258752","4642","4642","4642","","","","","","","","","","","",""
"22259264","4707","4707","4707","","","","","","","","","","","",""
"22259392","","","","728","728","728","","","","","","","","",""
"22259968","","","","","","","","","","","","","4832","4832","4832"
"22260096","","","","","","","","","","","","","4679","4679","4679"
"22260160","","","","","","","","","","4844","4844","4844","","",""
"22260672","4631","4631","4631","","","","","","","4580","4580","4580","","",""
"22261248","","","","","","","","","","4536","4536","4536","","",""
"22261504","","","","4423","4423","4423","","","","","","","","",""
"22261696","","","","-5000","-5000","-5000","","","","","","","","",""
"22262528","","","","3614","3614","3614","","","","","","","","",""
"22262720","","","","","","","","","","","","","4688","4688","4688"
"22263232","4930","4930","4930","","","","","","","","","","","",""
"22264128","","","","","","","","","","4720","4720","4720","","",""
"22264256","","","","","","","","","","","","","4550","4550","4550"
"22264384","","","","4219","4219","4219","","","","","","","","",""
"22264448","4744","4744","4744","","","","","","","","","","","",""
"22264896","","","","","","","","","","4704","4704","4704","","",""
"22265280","","","","","","","","","","4819","4819","4819","","",""
"22265536","4411","4411","4411","","","","","","","","","","","",""
"22266560","","","","","","","","","","4642","4642","4642","","",""
"22267008","4226","4226","4226","","","","","","","","","","","",""
"22267264","","","","","","","","","","4597","4597","4597","","",""
"22267968","","","","","","","","","","","","","4872","4872","4872"
"22269120","4056","4056","4056","","","","","","","","","","","",""
"22269696","","","","","","","","","","4067","4067","4067","","",""
"22269760","","","","","","","","","","4431","4431","4431","","",""
"22270016","","","","","","","","","","4484","4484","4484","","",""
"22270080","","","","4035","4035","4035","","","","","","","","",""
"22270336","","","","4368","4368","4368","","","","","","","","",""
"22270464","","","","","","","","","","","","","4896","4896","4896"
"22270720","","","","","","","","","","","","","4539","4539","4539"
"22270912","4189","4189","4189","","","","","","","","","","","",""
"22271552","","","","2973","2973","2973","","","","","","","","",""
"22272192","4377","4377","4377","","","","","","","","","","","",""
"22272448","","","","","","","","","","4856","4856","4856","","",""
"22272512","","","","","","","","","","","","","4362","4362","4362"
"22272896","","","","","","","","","","","","","4608","4608","4608"
"22273088","4488","4488","4488","","","","","","","","","","","",""
"22273600","4897","4897","4897","","","","","","","","","","","",""
"22274368","","","","4611","4611","4611","","","","4565","4565","4565","","",""
"22274752","","","","4710","4710","4710","","","","","","","","",""
"22274816","","","","","","","","","","4673","4673","4673","","",""
"22275136","4571","4571","4571","","","","","","","","","","","",""
"22275776","","","","","","","","","","4712","4712","4712","","",""
"22276864","","","","","","","","","","","","","4831","4831","4831"
"22276928","4811","4811","4811","","","","","","","","","","","",""
"22277184","","","","","","","","","","","","","4611","4611","4611"
"22277248","4416","4416","4416","","","","","","","","","","","",""
"22278144","","","","3705","3705","3705","","","","","","","","",""
"22278592","4669","4669","4669","","","","","","","","","","","",""
"22278912","","","","","","","","","","","","","3923","3923","3923"
"22279168","","","","4724","4724","4724","","","","","","","","",""
"22279488","","","","","","","","","","4165","4165","4165","","",""
"22279680","","","","","","","","","","","","","4894","4894","4894"
"22279808","","","","","","","","","","","","","4886","4886","4886"
"22280000","","","","","","","","","","","","","4831","4831","4831"
"22280192","4227","4227","4227","","","","","","","","","","","",""
"22280704","","","","","","","","","","3651","3651","3651","","",""
"22281216","4750","4750","4750","","","","","","","","","","4241","4241","4241"
"22281856","","","","","","","","","","4770","4770","4770","","",""
"22282368","","","","","","","","","","4629","4629","4629","","",""
"22282432","","","","4063","4063","4063","","","","","","","","",""
"22282624","4204","4204","4204","","","","","","","","","","","",""
"22283392","","","","","","","","","","","","","4759","4759","4759"
"22283712","","","","3165","3165","3165","","","","","","","","",""
"22283840","","","","","","","","","","","","","4888","4888","4888"
"22284736","","","","","","","","","","","","","4789","4789","4789"
"22284800","4726","4726","4726","","","","","","","","","","","",""
"22285952","","","","","","","","","","4849","4849","4849","","",""
"22286080","","","","3316","3316","3316","","","","","","","","",""
"22286208","","","","","","","","","","","","","4854","4854","4854"
"22286720","4670","4670","4670","","","","","","","","","","","",""
"22287040","","","","","","","","","","","","","4909","4909","4909"
"22287296","","","","4267","4267","4267","","","","","","","","",""
"22288512","","","","4288","4288","4288","","","","","","","","",""
"22288768","4586","4586","4586","","","","","","","","","","","",""
"22289024","4910","4910","4910","","","","","","","","","","","",""
"22289216","4554","4554","4554","","","","","","","","","","","",""
"22290176","","","","4753","4753","4753","","","","","","","","",""
"22290240","","","","3723","3723","3723","","","","","","","","",""
"22290816","","","","","","","","","","4128","4128","4128","","",""
"22291200","","","","","","","","","","4805","4805","4805","","",""
"22292288","","","","","","","","","","4702","4702","4702","","",""
"22292928","","","","","","","","","","","","","3299","3299","3299"
"22292992","","","","","","","","","","","","","4081","4081","4081"
"22293184","","","","","","","","","","","","","4351","4351","4351"
"22293376","4176","4176","4176","","","","","","","","","","","",""
"22294016","4886","4886","4886","","","","","","","","","","","",""
"22294144","4878","4878","4878","","","","","","","","","","","",""
"22294592","","","","","","","","","","","","","4883","4883","4883"
"22294848","","","","","","","","","","","","","4936","4936","4936"
"22294912","","","","3797","3797","3797","","","","","","","","",""
